,song_name,artist,location_at_chart,year_of_billboard,spotify_track_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,tracks_popularity,entered_biilboard,release_year
1290,Love Songs - Bonus,Kaash Paige,,,6qL5UWxRSQYml9O99ozoLv,0.641,0.355,5,-10.599,1,0.0906,0.831,0.000855,0.11,0.453,120.032,148640,4,80,,2019.0
1291,Thousand Miles,The Kid LAROI,,,1r8ZCjfrQxoy2wVaBUbpwg,0.376,0.657,7,-4.658,1,0.0768,0.0858,0.0,0.0884,0.203,80.565,164782,4,80,,2022.0
1292,Hot Shit (feat. Ye & Lil Durk),Cardi B,,,3uJFmluXzYedoJcvhpC1AW,0.878,0.685,9,-5.28,1,0.225,0.00152,0.0,0.0753,0.523,157.003,211649,4,75,,2022.0
1293,Flower Shops (feat. Morgan Wallen),ERNEST,,,2ccuOtUjIyx3tPcsnpeBzJ,0.527,0.461,7,-5.908,1,0.0269,0.118,0.0,0.0831,0.227,128.153,214405,3,72,,2021.0
1294,"GRAVITY (FEAT. TYLER, THE CREATOR)",Brent Faiyaz,,,3zakx7RAwdkUQlOoQ7SJRt,0.541,0.619,1,-8.746,0,0.254,0.167,0.00633,0.144,0.491,163.908,214693,4,74,,2022.0
1295,Hellcats & Trackhawks,Only The Family,,,53tv6ZbyeAwfAUwFaxYbfO,0.841,0.672,1,-5.557,0,0.371,0.0122,0.0,0.321,0.599,157.026,146845,4,73,,2021.0
1296,Beat the Odds,Lil Tjay,,,2BJWxD8xKrDv8vneTvTIm9,0.498,0.625,8,-7.452,0,0.342,0.054,0.0,0.175,0.478,84.821,150000,4,77,,2022.0
1297,In The Kitchen,Reneé Rapp,,,2VFetGqLYq0Pc8ZtRYCaeL,0.364,0.294,0,-6.578,0,0.0504,0.833,0.0,0.264,0.125,79.477,227749,3,75,,2022.0
1298,"Love, of Money",MAVI,,,2XILilAwcXHdGwZLNHteue,0.371,0.655,0,-9.901,1,0.0771,0.0526,2.14e-06,0.168,0.855,147.794,64766,4,76,,2019.0
1299,Los Collares,Oscar Maydon,,,46FdwGMcgz6gik4RCpWBAW,0.645,0.712,1,-5.787,1,0.188,0.208,0.0,0.3,0.805,136.724,148793,3,84,,2022.0
1300,HOT DEMON B!TCHES NEAR U ! ! !,CORPSE,,,7v4pPS4A7NgY7bxFA3Etv3,0.788,0.764,7,-4.054,1,0.254,0.00918,0.0,0.224,0.841,100.095,96000,4,75,,2021.0
1301,Ya Supérame (En Vivo),Grupo Firme,,,6HIIuuUIEzH1meVdGbMXyf,0.436,0.4,0,-6.521,1,0.11,0.463,0.0,0.76,0.568,75.576,189050,3,79,,2021.0
1302,Father Time (feat. Sampha),Kendrick Lamar,,,28qA8y1sz0FTuSapsCxNOG,0.514,0.779,10,-4.365,0,0.344,0.181,0.0,0.099,0.517,152.869,222497,4,77,,2022.0
1303,Ambition For Cash,Key Glock,,,4mIHgQ3ofK2RK34UdbqMbe,0.841,0.732,7,-5.186,0,0.19,0.0115,2.18e-05,0.136,0.576,149.012,143480,4,77,,2021.0
1304,STAYING ALIVE (feat. Drake & Lil Baby),DJ Khaled,,,0g2Bbgy7P41pFjMWJuzsf4,0.718,0.461,4,-7.676,0,0.0797,0.068,0.0,0.283,0.181,129.953,178176,4,77,,2022.0
1305,Como Quieras Quiero,Eden Muñoz,,,7MyOq9tWhL9bGHeeG5Iz5p,0.555,0.707,10,-7.665,1,0.12,0.644,1.07e-05,0.101,0.963,185.914,122097,3,82,,2022.0
1306,Vette Motors,YoungBoy Never Broke Again,,,0HrWshW3SuFJ6nKS9ba9Mh,0.83,0.644,10,-5.431,0,0.407,0.0298,0.0,0.11,0.227,155.103,173419,4,72,,2022.0
1307,Fifth of May,Zach Bryan,,,1wLNEMiUzwvRZz9XHCXhAE,0.596,0.544,4,-7.039,1,0.0341,0.391,3.06e-06,0.129,0.707,136.728,178151,4,72,,2022.0
1308,Tuff,Jaah SLT,,,5nCg0pD9BpWouChvS8eMSO,0.939,0.23,5,-13.924,1,0.137,0.255,0.0,0.0574,0.549,99.941,124960,4,76,,2019.0
1309,Enemy (with JID) - from the series Arcane League of Legends,Imagine Dragons,,,3CIyK1V4JEJkg02E4EJnDl,0.728,0.783,11,-4.424,0,0.266,0.237,0.0,0.434,0.555,77.011,173381,4,84,,2022.0
1310,Did It Again,Lil Tecca,,,4guBZjUyrGoHsTahO3IHdj,0.686,0.561,10,-9.929,0,0.191,0.185,0.0,0.114,0.186,148.775,116240,4,75,,2019.0
1312,La Llevo Al Cielo (Ft. Ñengo Flow),Chris Jedi,,,6DoL1yYIwEW7VZMRaJhoJI,0.795,0.845,9,-3.809,0,0.135,0.105,1.14e-05,0.172,0.769,170.023,254920,4,85,,2022.0
1313,IF YOU GO DOWN (I'M GOIN' DOWN TOO),Kelsea Ballerini,,,1jX9wlAgVkAl0fCZqkCI73,0.676,0.856,11,-4.35,1,0.0393,0.454,0.0,0.141,0.965,144.092,166036,4,73,,2022.0
1314,enough for you,Olivia Rodrigo,,,2TOzTqQXNmR2zDJXihjZ2e,0.638,0.259,7,-10.706,1,0.0898,0.753,0.0,0.219,0.269,88.485,202827,4,78,,2021.0
1315,Juliet,Cavetown,,,45ROR8UMn60YEVQnDy0uVF,0.546,0.586,6,-8.488,1,0.0313,0.00346,0.00114,0.0562,0.364,131.778,278991,4,78,,2019.0
1316,listen before i go,Billie Eilish,,,0tMSssfxAL2oV8Vri0mFHE,0.319,0.0561,0,-23.023,1,0.045,0.935,0.00384,0.388,0.082,79.764,242652,3,78,,2019.0
1317,Blue World,Mac Miller,,,2hwOoMtWPtTSSn6WHV7Vp5,0.742,0.553,8,-8.98,1,0.419,0.389,0.0,0.0694,0.508,84.931,209440,4,76,,2020.0
1318,Strange,Miranda Lambert,,,6BWOWBSalJEp7woRZSyiMb,0.723,0.633,6,-6.982,1,0.0332,0.0551,1.93e-05,0.0665,0.498,112.022,211227,4,72,,2022.0
1319,4 Da Gang (with Roddy Ricch),42 Dugg,,,1mAey8kEPmDM2icL56kS9d,0.87,0.561,7,-10.388,1,0.186,0.0124,0.0,0.103,0.691,100.458,156368,4,73,,2021.0
1320,AWKWARD CAR DRIVE,Germ,,,3aEDTqPcVXDiuKXaedAZgx,0.81,0.438,8,-9.587,1,0.58,0.0134,0.0,0.0851,0.137,82.943,109898,4,73,,2019.0
1321,Ya No Somos Ni Seremos,Christian Nodal,,,0UXlu64mDLvfzR8IXMz06J,0.588,0.452,7,-4.75,1,0.0268,0.437,0.0,0.344,0.734,139.953,185723,4,84,,2022.0
1322,X ÚLTIMA VEZ,Daddy Yankee,,,48AJSd42lXpicsGqcgopof,0.812,0.855,7,-3.725,1,0.0554,0.0789,0.000167,0.108,0.573,90.04,192477,4,84,,2022.0
1323,I Know,Polo G,,,40j4RoqmLiivqzRObbQ4BF,0.807,0.665,5,-5.249,0,0.276,0.0919,0.0,0.0788,0.557,164.964,176575,4,75,,2020.0
1324,this is what heartbreak feels like,JVKE,,,4RxdAzEmkPXTiIU6ULLoXh,0.707,0.474,1,-4.603,1,0.0672,0.578,0.0,0.11,0.538,109.991,157636,4,77,,2022.0
1325,Pink Noise for Dreaming,Brightlo,,,1Tjrhay8eQSfkOcqVh7PiQ,0.167,0.113,1,-37.027,1,0.0649,0.911,0.94,0.112,0.148,124.716,193250,5,75,,2022.0
1326,Distraction,Polo G,,,1oc92BMKYkNxK17C2GtyRM,0.713,0.689,11,-5.99,1,0.255,0.16,0.0,0.136,0.63,156.934,171319,4,74,,2022.0
1327,QUE PRETENDES,J Balvin,,,25ZAibhr3bdlMCLmubZDVt,0.639,0.791,10,-4.443,0,0.253,0.0275,0.0,0.362,0.939,92.603,222347,4,82,,2019.0
1328,Revival,Zach Bryan,,,2QfX9Pdz3q66fN3kCXl0Js,0.464,0.366,7,-9.025,1,0.047,0.772,1.58e-05,0.0949,0.328,78.846,221250,4,72,,2020.0
1329,Aguacero,Bad Bunny,,,2uflssWlCaJ6CbTMOsUpNI,0.861,0.645,6,-6.96,0,0.0743,0.423,0.000592,0.349,0.668,121.391,210989,5,82,,2022.0
1330,Your Heart Or Mine,Jon Pardi,,,7ETjhPaIU4UmHOiimJBZz9,0.639,0.713,5,-4.368,0,0.0337,0.0539,0.0,0.102,0.717,86.1,161200,4,73,,2022.0
1331,Cinema,Harry Styles,,,35TyJIMR3xRouUuo2sjS6v,0.829,0.644,9,-7.696,0,0.0427,0.354,0.0511,0.0944,0.896,105.993,243508,4,79,,2022.0
1332,Coast (feat. Anderson .Paak),Hailee Steinfeld,,,1l4iQsOZ5sOXZPMQLvouaB,0.701,0.875,11,-4.1,1,0.0757,0.0262,7.32e-06,0.137,0.84,111.976,166720,4,78,,2022.0
1333,Go Stupid,Polo G,,,4PklAHGXT5ityno3IA8SKd,0.92,0.833,1,-3.18,1,0.253,0.0277,0.0,0.0596,0.645,141.034,165726,4,74,,2020.0
1334,Genesis,$uicideboy$,,,2UbMJbQq6G0TJnmnubgolV,0.55,0.762,0,-7.861,1,0.32,0.0109,0.00179,0.398,0.347,200.211,162138,4,73,,2022.0
1335,uh oh,Tate McRae,,,6qmvAJSUfVGMubvI2awW7p,0.625,0.604,10,-7.415,0,0.339,0.257,2.06e-05,0.129,0.372,174.089,169722,4,77,,2022.0
1336,Hrs & Hrs,Muni Long,,,3ncmoWTwJgx63LwMTyBCXf,0.52,0.546,8,-4.991,0,0.213,0.579,0.0,0.112,0.634,137.419,204317,3,77,,2022.0
1337,Ransom (with Juice WRLD) - Remix,Lil Tecca,,,2WsuSYJNXGKXVYkHPnq2yp,0.684,0.671,2,-6.424,0,0.289,0.0119,0.0,0.0769,0.45,179.987,171253,4,76,,2019.0
1338,Safaera,Bad Bunny,,,2DEZmgHKAvm41k4J3R2E9Y,0.607,0.829,2,-4.074,1,0.379,0.0103,0.0,0.107,0.685,96.172,295177,4,81,,2020.0
1339,"Twinkle, Twinkle, Little Star",Adelmar Borrego,,,147gCksvDRmjG1pO51ZCcf,0.443,0.0248,11,-25.351,1,0.0622,0.996,0.967,0.12,0.52,68.123,100562,4,78,,2020.0
1340,Fucking Your Culture,$uicideboy$,,,2gkVweydDn7MmHmqXAlEzk,0.752,0.807,11,-4.386,1,0.172,0.0146,0.000376,0.8,0.442,87.507,195994,4,73,,2022.0
1341,El Hijo Mayor,Junior H,,,1RGlfmdvcfatN0ZLOmzanS,0.571,0.567,8,-6.873,1,0.0994,0.431,0.0,0.129,0.967,165.332,196500,3,84,,2022.0
1342,Miss You - Sped Up Version,Oliver Tree,,,4pH8cIlMI9NrTWcDiQbuRe,0.527,0.66,0,-10.692,1,0.0877,0.0141,0.0185,0.156,0.283,173.979,171702,4,83,,2022.0
1343,Mr. Glock,Key Glock,,,1ipSpQfzBbhPFhYm6tfVIz,0.804,0.946,7,-5.949,1,0.352,0.002,0.0,0.359,0.745,150.141,146880,4,72,,2020.0
1344,Through Da Storm,Polo G,,,3NqCEpT8xsHdzpiRlM1kpS,0.71,0.49,1,-9.832,1,0.246,0.128,0.0,0.0942,0.621,74.351,195587,4,76,,2019.0
1345,The Serpent and the Rainbow,$uicideboy$,,,2CkpD7gqMXrrpTCJ9TZ0bw,0.78,0.78,0,-2.857,1,0.0858,0.00147,0.0,0.472,0.446,118.014,177290,4,73,,2022.0
1346,Gët Busy,Yeat,,,20O48JTG6O46tPAuZbliRA,0.66,0.58,10,-9.921,0,0.0393,0.0372,0.0,0.116,0.115,139.902,157780,4,74,,2021.0
1347,By the Sword,iamjakehill,,,3HsFSrIsbO54TFDfG66pZm,0.685,0.76,2,-7.813,1,0.0512,0.0199,0.151,0.0866,0.781,160.035,125812,4,77,,2020.0
1348,Love For The Streets,Young Dolph,,,7k5lDslyLbcykzUOPGEdKR,0.799,0.733,2,-6.234,1,0.216,0.172,1.7e-05,0.332,0.753,146.051,185280,4,73,,2022.0
1349,B.O.T.A. (Baddest Of Them All) - Edit,Eliza Rose,,,39JofJHEtg8I4fSyo7Imft,0.736,0.906,0,-7.589,1,0.048,0.164,0.585,0.106,0.698,137.001,226627,4,86,,2022.0
1350,Vamos Aclarando Muchas Cosas - En Vivo,Codiciado,,,5gZOpqxK3J5b5BSjzG1PkM,0.718,0.55,10,-5.743,1,0.0381,0.761,0.0,0.105,0.824,107.292,190720,3,81,,2022.0
1351,Lavender Sunflower,Tory Lanez,,,1au2UduxcvHfa0fZS3Szci,0.607,0.735,4,-6.065,0,0.095,0.253,0.0,0.11,0.964,88.894,151967,4,77,,2021.0
1352,Clean Baby Sleep White Noise (Loopable),Dream Supplier,,,0zirWZTcXBBwGsevrsIpvT,0.0,0.00832,7,-26.712,1,0.0,0.917,1.0,0.111,0.0,0.0,142222,0,79,,2020.0
1353,One More Hour,Tame Impala,,,0mO6oS60RST2sWmN2FKknP,0.647,0.398,4,-8.63,1,0.0283,0.108,0.107,0.148,0.32,102.029,432560,4,77,,2020.0
1354,DESPECHÁ,ROSALÍA,,,53tfEupEzQRtVFOeZvk7xq,0.914,0.622,7,-6.538,1,0.0892,0.146,1.68e-05,0.0632,0.77,130.04,156788,4,88,,2022.0
1355,FOR FUN,Lil Uzi Vert,,,60PTOzcoFycWBICdumIsFQ,0.775,0.461,7,-6.594,0,0.124,0.157,0.0,0.0687,0.131,134.028,188060,4,72,,2022.0
1356,LA NOCHE DE ANOCHE,Bad Bunny,,,2XIc1pqjXV3Cr2BQUGNBck,0.856,0.618,7,-4.892,1,0.286,0.0303,0.0,0.0866,0.391,81.993,203201,4,82,,2020.0
1357,On tha linë,Yeat,,,37nYSBS0MfRCm913QwCCYo,0.771,0.594,1,-8.991,0,0.193,0.00482,6.88e-06,0.111,0.119,149.106,154787,4,75,,2022.0
1358,Enséñame a Bailar,Bad Bunny,,,2NMjggapJcXXM7WccGEBUO,0.81,0.789,8,-5.08,1,0.0846,0.191,1.08e-05,0.467,0.77,105.009,176000,4,84,,2022.0
1359,Bad Habits,Ed Sheeran,,,7AyW1Eeo1JuSh1ReYnZPWp,0.807,0.893,11,-3.745,0,0.0347,0.0451,2.79e-05,0.366,0.537,126.011,230747,4,6,,2022.0
1360,United In Grief,Kendrick Lamar,,,5Gt9bxniM1SxN61yRzRhXL,0.529,0.845,8,-8.142,1,0.404,0.244,0.0,0.143,0.331,85.63,255378,3,77,,2022.0
1361,Overwhelmed (Ryan Mack Remix),Ryan Mack,,,03eyNjBM2mpx28H6kdaufN,0.658,0.445,0,-8.749,0,0.154,0.161,0.0,0.0845,0.513,174.111,103240,4,79,,2021.0
1362,The Thrill,Wiz Khalifa,,,4wqzOaLxiCRy2Et8tRyNSX,0.817,0.775,10,-4.767,0,0.108,0.277,0.0,0.108,0.806,126.984,234334,4,77,,2020.0
1363,Sleazy Flow (with Lil Baby) - Remix,SleazyWorld Go,,,5cx7vkF8BQ0iOsVpfvZbnz,0.869,0.298,2,-12.076,1,0.386,0.2,0.0,0.0753,0.178,77.47,161355,4,73,,2022.0
1364,Her,Megan Thee Stallion,,,5hHvFrMnwic82WwRLr4WY0,0.945,0.848,1,-4.76,1,0.326,0.374,3.31e-05,0.101,0.819,119.918,137107,4,74,,2022.0
1365,Opp Stoppa,YBN Nahmir,,,4l8CIibQf8cVk5BcrquSiD,0.821,0.304,0,-6.576,1,0.114,0.0175,0.0,0.118,0.217,78.089,65046,4,73,,2021.0
1366,Ugliest,$uicideboy$,,,2Q9nA56DKKJhj4cHMbHlAS,0.752,0.55,5,-7.166,0,0.362,0.172,0.0148,0.14,0.405,174.073,178131,4,73,,2021.0
1367,La Boda Del Huitlacoche - Live,Carin Leon,,,1Tcm4Qi0lbzXofH11MIzJs,0.684,0.882,9,-7.963,1,0.0761,0.517,9.81e-05,0.296,0.892,140.545,188417,3,81,,2020.0
1368,Breakfast,Dove Cameron,,,6GUiIbJ834FcHewby3PwV0,0.64,0.553,2,-6.42,0,0.0411,0.0579,0.0,0.0914,0.486,81.992,148471,4,78,,2022.0
1369,Miss The Rage (feat. Playboi Carti),Trippie Redd,,,2BITQ360Knh6qNAOqR7Dyq,0.584,0.859,8,-5.616,1,0.121,0.0144,0.0,0.847,0.369,77.005,236883,4,76,,2021.0
1370,24 (feat. Lil Baby),Money Man,,,0xUvi7wldroBzaZCengPa5,0.868,0.638,2,-7.746,1,0.0736,0.146,0.0565,0.0931,0.459,126.03,182857,4,75,,2020.0
1371,Slumber Rain,Nature Of Sweden,,,2pUhY7tWx8egpw2qn84iSi,0.161,1.0,10,-17.037,0,0.0419,0.914,0.881,0.943,1e-05,81.756,146000,3,75,,2021.0
1372,Stop Breathing,Playboi Carti,,,2lLG56qpLP3UbcLuzMvkWX,0.856,0.57,9,-4.486,1,0.286,0.00637,0.0,0.0984,0.155,154.967,218943,4,75,,2020.0
1373,Agosto,Bad Bunny,,,0wihfILRNOwE2156Shezc8,0.849,0.584,1,-8.195,0,0.115,0.0929,6.18e-06,0.492,0.724,115.018,139041,4,82,,2022.0
1374,Cooped Up / Return Of The Mack,Post Malone,,,6Ole34qqbgkZ60IyrcVm7e,0.727,0.839,2,-4.781,1,0.184,0.01,3.63e-06,0.177,0.338,95.485,127253,4,76,,2022.0
1375,Funny Thing,Thundercat,,,1c5CllrZr45UBhWpIqM332,0.586,0.893,7,-8.772,1,0.439,0.827,0.642,0.212,0.65,140.023,116630,3,75,,2020.0
1376,Sanguine Paradise,Lil Uzi Vert,,,3XiNC94b4Tq1xwv70sQJGN,0.729,0.603,6,-6.736,0,0.0666,0.0948,0.0,0.113,0.207,134.972,243976,4,73,,2019.0
1377,Doing Life With Me,Eric Church,,,57YkkgxAiusJPMtiSG3w3c,0.646,0.598,3,-10.293,1,0.0425,0.73,5.87e-06,0.118,0.606,80.993,195587,4,72,,2020.0
1378,"Turn You Down (HARDY feat. Morgan Wallen, Zakk Wylde)",HIXTAPE,,,3X0773BLlMv6RMq0wkZZAk,0.615,0.874,11,-3.375,1,0.104,0.0131,0.0,0.33,0.604,107.97,154960,4,72,,2019.0
1379,Break it off - Bonus,PinkPantheress,,,78ul3D77noQsYjSwvwiPU1,0.552,0.904,11,-4.891,0,0.114,0.0027,8.85e-06,0.0786,0.746,171.788,96133,4,76,,2021.0
1380,Sacrifice,The Weeknd,,,1nH2PkJL1XoUq8oE6tBZoU,0.735,0.795,11,-6.523,0,0.113,0.0296,3.18e-05,0.0678,0.905,122.0,188918,4,81,,2022.0
1381,Drankin N Smokin,Future,,,0k7wmahjkn389wAZdz19Cv,0.752,0.658,0,-6.297,1,0.342,0.0421,0.0,0.0927,0.387,151.951,213520,4,74,,2020.0
1382,NO SNITCHING (with Dusty Locane),Lil Mabu,,,07NgzcfZh94EiueKm5KiT4,0.729,0.64,1,-8.8,1,0.352,0.0595,0.0,0.348,0.413,156.029,160007,4,76,,2022.0
1383,God Speed,Zach Bryan,,,4GeyPGMzh6VwdNcaCufY9f,0.583,0.0819,0,-15.249,1,0.04,0.869,0.0,0.103,0.167,79.385,253360,4,71,,2019.0
1384,New Gold (feat. Tame Impala and Bootie Brown),Gorillaz,,,64dLd6rVqDLtkXFYrEUHIU,0.695,0.923,1,-3.93,0,0.0522,0.0425,0.0469,0.116,0.551,108.014,215150,3,78,,2022.0
1385,Myron,Lil Uzi Vert,,,56uXDJRCuoS7abX3SkzHKQ,0.771,0.654,8,-6.976,0,0.298,0.055,0.0,0.214,0.573,155.047,224955,4,74,,2020.0
1386,Heyy,Lil Baby,,,6qzBOV7lg2pnYm1tIvjxo3,0.494,0.667,7,-4.632,1,0.263,0.00299,0.0,0.0815,0.179,88.028,192727,5,72,,2022.0
1387,Don't It Sound Alright,Adam Doleac,,,58UvLeYJXtFkbkUP3lU6YK,0.641,0.547,7,-5.094,1,0.0247,0.0392,0.0,0.0771,0.487,130.061,218806,4,72,,2022.0
1388,Flaws And Sins,Juice WRLD,,,0flSGzqHO12p9fU9kqaHGE,0.709,0.662,8,-4.55,1,0.0767,0.00966,0.0,0.108,0.439,150.047,218349,4,74,,2019.0
1389,GO (feat. Juice WRLD),The Kid LAROI,,,2rPHUAeUPbNgTmK18FPTiZ,0.487,0.74,6,-4.973,1,0.0944,0.157,0.0,0.612,0.522,73.779,181688,4,75,,2020.0
1390,Notti Bop,Kyle Richh,,,0IEpFiWXbmfpiiUHPlPkYC,0.782,0.624,2,-10.807,1,0.415,0.44,0.0,0.119,0.673,142.107,225875,4,72,,2022.0
1391,Gold,Dierks Bentley,,,4iy69rTUn8cAY8Q8q9vfOw,0.674,0.873,1,-4.256,1,0.0285,0.0482,0.0,0.18,0.946,115.01,167760,4,72,,2022.0
1392,Live Another Day,Kordhell,,,34lfu3S4fIcKZRNXzbdbo7,0.822,0.981,9,-1.321,1,0.109,0.000593,0.748,0.0938,0.404,115.005,133565,4,83,,2021.0
1393,In My Room,Chance Peña,,,3SM7uIYEz3v3BGy9RHp7oU,0.408,0.338,4,-13.626,1,0.0431,0.521,0.000639,0.0732,0.1,133.943,177609,3,78,,2022.0
1394,Save Your Tears (Remix) (with Ariana Grande) - Bonus Track,The Weeknd,,,1oFAF1hdPOickyHgbuRjyX,0.65,0.825,0,-4.645,1,0.0325,0.0215,2.44e-05,0.0936,0.593,118.091,191014,4,83,,2020.0
1395,Solo Me Dejaste,Grupo Marca Registrada,,,0OLLsFyVPrjI3iL03lDFXk,0.609,0.515,7,-9.843,0,0.0486,0.539,0.0839,0.0722,0.853,152.787,186709,3,79,,2022.0
1396,We Might Even Be Falling In Love (Interlude),Victoria Monét,,,4rCuwgRRKaIiHlHDc8Bga6,0.768,0.506,6,-8.913,1,0.165,0.415,0.0376,0.133,0.862,77.1,51914,4,76,,2020.0
1397,Feliz Cumpleaños Ferxxo,Feid,,,2CeKVsFFXG4QzA415QygGb,0.865,0.573,5,-5.501,1,0.0678,0.0863,0.0,0.305,0.563,94.999,155960,4,89,,2022.0
1398,Save Me,Jelly Roll,,,1rnYNAJPAb586NhetosdNW,0.677,0.404,0,-9.552,1,0.027,0.653,0.0,0.249,0.355,83.087,240723,3,71,,2020.0
1399,VISTA AL MAR,Quevedo,,,7iwJOi3hlMqZt6pj1sQOBj,0.759,0.561,0,-5.643,0,0.131,0.803,0.121,0.101,0.491,104.915,180673,4,90,,2022.0
1400,Rät,Penelope Scott,,,4blPH3Uy89WnOnYlIv7Ev4,0.609,0.449,5,-13.291,0,0.249,0.326,0.000115,0.147,0.309,143.854,194165,4,76,,2020.0
1401,ULALA (OOH LA LA),Myke Towers,,,4EQOGfssbSpTlV6EZRtrSv,0.872,0.681,0,-4.348,0,0.11,0.0462,1.38e-05,0.129,0.481,96.986,188009,4,84,,2022.0
1402,Fine Line,Harry Styles,,,6VzcQuzTNTMFnJ6rBSaLH9,0.306,0.347,2,-8.5,1,0.0334,0.172,0.00013,0.0485,0.0511,120.996,377960,4,79,,2019.0
1403,Invincible,Pop Smoke,,,792HwhrdO3ErRKL5yRe4Ge,0.548,0.732,11,-5.652,0,0.336,0.125,0.0,0.269,0.612,142.791,127547,4,80,,2020.0
1404,Yo Perreo Sola,Bad Bunny,,,0SqqAgdovOE24BzxIClpjw,0.86,0.758,11,-5.16,1,0.0695,0.021,6.54e-05,0.344,0.453,97.014,172127,4,79,,2020.0
1405,2hrs,tobi lou,,,0dGe86ljF6Xi19IxYc7aBn,0.844,0.424,2,-8.365,1,0.0836,0.362,0.00108,0.589,0.434,111.226,64723,3,77,,2020.0
1406,Typa Girl,BLACKPINK,,,0L8LOav65XwLjCLS11gNPD,0.915,0.621,7,-6.519,1,0.1,0.0745,0.0,0.628,0.527,131.984,179173,4,80,,2022.0
1407,Eres Ese Algo,La Maquinaria Norteña,,,6rOy9SIawgruuIWLP5divC,0.722,0.76,4,-5.427,0,0.0501,0.468,0.00066,0.0814,0.793,113.872,173587,4,80,,2022.0
1408,Sweet Little Lies,Rod Wave,,,0qjoeS8gwEFqf0ju66ledI,0.656,0.679,10,-8.594,1,0.0598,0.014,0.0,0.101,0.27,159.978,174750,4,71,,2022.0
1409,I WANNA BE YOUR SLAVE,Måneskin,,,4pt5fDVTg5GhEvEtlz9dKk,0.75,0.608,1,-4.008,1,0.0387,0.00165,0.0,0.178,0.958,132.507,173347,4,84,,2021.0
1410,You Belong With Me (Taylor’s Version),Taylor Swift,,,1qrpoAMXodY6895hGKoUpA,0.632,0.773,6,-4.856,1,0.0346,0.0623,0.0,0.0885,0.474,130.033,231124,4,80,,2021.0
1411,3AM on Glenwood,21 Savage,,,1MTXYvJ9TSqg9x6WPCDx2n,0.475,0.692,1,-8.327,1,0.398,0.0533,6.49e-06,0.18,0.241,181.167,178329,4,74,,2022.0
1412,Pick Me Up,Gabby Barrett,,,7xNYZeFtrB05pi9tc6lEeb,0.472,0.701,2,-4.563,1,0.0369,0.0387,0.0,0.107,0.515,79.805,169440,4,71,,2021.0
1413,Tia Tamera (feat. Rico Nasty),Doja Cat,,,1uNePI826aqh9uC9pgbeHU,0.822,0.654,0,-4.623,1,0.132,0.019,0.0,0.233,0.421,119.884,211013,4,75,,2019.0
1414,Miss The Rage (feat. Playboi Carti),Trippie Redd,,,5gZYpjakt37G3c58FKcQwJ,0.581,0.877,8,-4.938,1,0.114,0.0151,0.0,0.826,0.353,77.006,236883,4,75,,2021.0
1415,Callaita,Bad Bunny,,,2TH65lNHgvLxCKXM3apjxI,0.61,0.624,2,-4.773,1,0.309,0.6,2.12e-06,0.243,0.244,176.169,250534,4,80,,2019.0
1416,JOAN OF ARC,Night Lovell,,,1nQwi9UGdNeN1FyzGE7jDt,0.906,0.685,1,-2.955,1,0.0382,0.00374,0.00179,0.21,0.0391,124.065,145203,4,73,,2019.0
1417,Last Time (feat. G Herbo),A Boogie Wit da Hoodie,,,4bgfOF85wLRLtVtDeuwlNH,0.738,0.582,5,-7.196,0,0.167,0.423,0.0,0.117,0.696,97.025,179210,4,73,,2022.0
1418,Brown Eyes Baby,Keith Urban,,,5JLf54f83nJrxD4IhFaLl7,0.521,0.833,8,-6.992,1,0.0313,0.0906,3.13e-06,0.0647,0.581,141.944,224985,4,72,,2022.0
1419,STAYING ALIVE (feat. Drake & Lil Baby),DJ Khaled,,,7Ddk8FhoYKdsVoX9AOCPMm,0.677,0.495,4,-7.174,0,0.0821,0.0668,0.0,0.319,0.152,129.974,178176,4,76,,2022.0
1420,1AM FREESTYLE,Joji,,,0FqBNLXlTNimxmVRdDMj6b,0.615,0.541,0,-6.307,0,0.0263,0.748,0.00268,0.12,0.124,126.049,113067,4,76,,2022.0
1421,Ring Out The Bells,Sarah Connor,,,03qftRowv8aPZnNZbILxUR,0.673,0.813,0,-4.082,1,0.046,0.0224,0.0,0.0608,0.771,139.996,239707,4,78,,2022.0
1422,Something in the Orange - Z&E's Version,Zach Bryan,,,7lNmcW2wW6ciV9Rhh8YOMe,0.594,0.382,7,-5.432,1,0.0292,0.416,0.0,0.117,0.223,110.237,254258,4,71,,2022.0
1423,Right On,Lil Baby,,,6ws54n2IzyrIxxyzlG2bVJ,0.535,0.618,2,-5.668,1,0.382,0.0245,0.0,0.103,0.211,165.991,213976,4,73,,2022.0
1424,the 1,Taylor Swift,,,0Jlcvv8IykzHaSmj49uNW8,0.777,0.357,0,-6.942,1,0.0522,0.757,7.28e-06,0.108,0.172,139.883,210252,4,77,,2020.0
1425,that way,Tate McRae,,,7l97ElWmIdVHWUaOeeU5ZC,0.453,0.383,0,-11.015,1,0.163,0.728,0.0,0.387,0.333,105.029,175027,4,79,,2020.0
1426,Cinnamon Girl,Lana Del Rey,,,2mdEsXPu8ZmkHRRtAdC09e,0.294,0.337,6,-10.614,0,0.036,0.814,0.414,0.14,0.135,91.781,300683,5,80,,2019.0
